Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
21-11-2017 17:08:14;0;Leonardo;1;----;Garrafa de agua;----;----;-24.29;25.71;-34.29;-34.29;0;0;0;0;58;2.81
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
21-11-2017 17:08:14;0;Leonardo;1;----;Garrafa de agua;----;----;-24.29;25.71;-34.29;-34.29;0;0;0;0;58;2.81
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
22-11-2017 14:16:32;0;Leonardo;1;110;Ovo, de galinha, inteiro, frito;1;----;24.56;-25.44;-25.44;-5.44;0;1;0;1;61;190.46
22-11-2017 14:16:35;0;Leonardo;1;15;Pipoca, com oleo de soja, sem sal;2;----;100.00;-44.55;-44.55;5.45;0;1;1;2;61;187.26
22-11-2017 14:16:37;0;Leonardo;1;50;Kiwi, cru;0;----;96.08;-38.47;-58.47;-8.47;1;1;1;3;71;185.80
22-11-2017 14:16:39;0;Leonardo;1;73;Sardinha, conserva em oleo;1;----;100.00;-50.57;-70.57;-0.57;1;2;1;4;74;183.17
22-11-2017 14:16:41;0;Leonardo;1;17;Abobrinha, italiana, cozida;0;----;95.64;-44.92;-84.92;-14.92;2;2;1;5;84;181.16
22-11-2017 14:16:42;0;Leonardo;1;20;Batata, baroa, cozida;0;----;95.35;-35.21;-95.21;-25.22;3;2;1;6;94;180.80
22-11-2017 14:16:44;0;Leonardo;1;73;Sardinha, conserva em oleo;1;----;100.00;-52.90;-100.00;-22.90;3;3;1;7;97;178.06
22-11-2017 14:16:46;0;Leonardo;1;----;Garrafa de agua;----;----;88.80;-14.10;-100.00;-44.10;3;3;1;7;97;176.56
22-11-2017 14:16:52;0;Leonardo;1;110;Ovo, de galinha, inteiro, frito;1;----;19.77;-73.13;-100.00;-43.13;3;4;1;8;100;170.58
22-11-2017 14:16:53;0;Leonardo;1;82;Coxinha de frango, frita;1;----;57.43;-85.48;-100.00;-35.48;3;5;1;9;103;169.02
22-11-2017 14:16:55;0;Leonardo;1;----;Garrafa de agua;----;----;43.94;-48.96;-100.00;-58.96;3;5;1;9;103;166.98
22-11-2017 14:16:57;0;Leonardo;1;50;Kiwi, cru;0;----;41.19;-41.71;-100.00;-71.72;4;5;1;10;113;165.03
22-11-2017 14:17:03;0;Leonardo;1;12;Pao, gluten, forma;2;----;100.00;-63.85;-100.00;-63.85;4;5;2;11;113;159.73
22-11-2017 14:17:03;0;Leonardo;1;----;Garrafa de agua;----;----;89.89;-23.96;-100.00;-83.96;4;5;2;11;113;159.60
22-11-2017 14:17:07;0;Leonardo;1;82;Coxinha de frango, frita;1;----;100.00;-43.53;-100.00;-83.53;4;6;2;12;116;155.57
22-11-2017 14:17:26;0;Leonardo;1;50;Kiwi, cru;0;----;-34.81;-90.00;-100.00;-100.00;5;6;2;13;126;136.28
22-11-2017 14:17:35;0;Leonardo;1;110;Ovo, de galinha, inteiro, frito;1;----;-17.80;-100.00;-100.00;-90.00;5;7;2;14;129;127.52
22-11-2017 14:17:36;0;Leonardo;1;----;Garrafa de agua;----;----;-32.46;-60.00;-100.00;-100.00;5;7;2;14;129;126.27
22-11-2017 14:17:37;0;Leonardo;1;----;Garrafa de agua;----;----;-42.94;-20.49;-100.00;-100.00;5;7;2;14;129;125.71
22-11-2017 14:17:39;0;Leonardo;1;50;Kiwi, cru;0;----;-48.72;-16.26;-100.00;-100.00;6;7;2;15;139;123.12
22-11-2017 14:17:42;0;Leonardo;1;----;Garrafa de agua;----;----;-64.84;17.61;-100.00;-100.00;6;7;2;15;139;120.08
22-11-2017 14:17:44;0;Leonardo;1;82;Coxinha de frango, frita;1;----;-26.49;5.97;-100.00;-90.00;6;8;2;16;142;118.02
22-11-2017 14:17:47;0;Leonardo;1;85;Frango, coxa, com pele, assada;0;----;-32.42;10.04;-100.00;-100.00;7;8;2;17;152;115.29
22-11-2017 14:17:48;0;Leonardo;1;73;Sardinha, conserva em oleo;1;----;6.88;-0.67;-100.00;-90.00;7;9;2;18;155;114.41
22-11-2017 14:17:55;0;Leonardo;1;50;Kiwi, cru;0;----;-1.37;1.08;-100.00;-100.00;8;9;2;19;165;107.78
22-11-2017 14:18:01;0;Leonardo;1;50;Kiwi, cru;0;----;-15.99;-3.53;-100.00;-100.00;9;9;2;20;175;101.12
22-11-2017 14:18:03;0;Leonardo;1;----;Garrafa de agua;----;----;-31.21;31.24;-100.00;-100.00;9;9;2;20;175;99.03
22-11-2017 14:18:05;0;Leonardo;1;73;Sardinha, conserva em oleo;1;----;6.64;19.09;-100.00;-90.00;9;10;2;21;178;97.35
22-11-2017 14:18:06;0;Leonardo;1;20;Batata, baroa, cozida;0;----;6.06;28.51;-100.00;-100.00;10;10;2;22;188;96.62
22-11-2017 14:18:08;0;Leonardo;1;85;Frango, coxa, com pele, assada;0;----;0.52;32.98;-100.00;-100.00;11;10;2;23;198;93.89
22-11-2017 14:18:08;0;Leonardo;1;20;Batata, baroa, cozida;0;----;0.52;42.98;-100.00;-100.00;12;10;2;24;208;93.89
22-11-2017 14:18:11;0;Leonardo;1;50;Kiwi, cru;0;----;-1.29;51.16;-100.00;-100.00;13;10;2;25;218;91.61
22-11-2017 14:18:11;0;Leonardo;1;----;Garrafa de agua;----;----;-11.34;91.11;-100.00;-100.00;13;10;2;25;218;91.55
22-11-2017 14:18:22;0;Leonardo;1;82;Coxinha de frango, frita;1;----;13.17;65.63;-100.00;-90.00;13;11;2;26;221;80.82
22-11-2017 14:18:24;0;Leonardo;1;85;Frango, coxa, com pele, assada;0;----;8.01;70.47;-100.00;-100.00;14;11;2;27;231;78.55
22-11-2017 14:18:27;0;Leonardo;1;110;Ovo, de galinha, inteiro, frito;1;----;42.15;54.61;-100.00;-90.00;14;12;2;28;234;75.48
22-11-2017 14:18:33;0;Leonardo;1;50;Kiwi, cru;0;----;25.70;48.16;-100.00;-100.00;15;12;2;29;244;68.85
22-11-2017 14:18:42;0;Leonardo;1;9;Lasanha, massa fresca, cozida;2;----;100.00;21.69;-100.00;-80.00;15;12;3;30;244;60.50
22-11-2017 14:19:24;0;Leonardo;1;50;Kiwi, cru;0;----;-13.10;-21.41;-100.00;-100.00;16;12;3;31;254;52.19
22-11-2017 14:19:25;0;Leonardo;1;50;Kiwi, cru;0;----;-13.86;-12.17;-100.00;-100.00;17;12;3;32;264;51.43
22-11-2017 14:19:28;0;Leonardo;1;50;Kiwi, cru;0;----;-19.65;-7.95;-100.00;-100.00;18;12;3;33;274;48.91
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
22-11-2017 14:16:32;0;Leonardo;1;110;Ovo, de galinha, inteiro, frito;1;----;24.56;-25.44;-25.44;-5.44;0;1;0;1;61;190.46
22-11-2017 14:16:35;0;Leonardo;1;15;Pipoca, com oleo de soja, sem sal;2;----;100.00;-44.55;-44.55;5.45;0;1;1;2;61;187.26
22-11-2017 14:16:37;0;Leonardo;1;50;Kiwi, cru;0;----;96.08;-38.47;-58.47;-8.47;1;1;1;3;71;185.80
22-11-2017 14:16:39;0;Leonardo;1;73;Sardinha, conserva em oleo;1;----;100.00;-50.57;-70.57;-0.57;1;2;1;4;74;183.17
22-11-2017 14:16:41;0;Leonardo;1;17;Abobrinha, italiana, cozida;0;----;95.64;-44.92;-84.92;-14.92;2;2;1;5;84;181.16
22-11-2017 14:16:42;0;Leonardo;1;20;Batata, baroa, cozida;0;----;95.35;-35.21;-95.21;-25.22;3;2;1;6;94;180.80
22-11-2017 14:16:44;0;Leonardo;1;73;Sardinha, conserva em oleo;1;----;100.00;-52.90;-100.00;-22.90;3;3;1;7;97;178.06
22-11-2017 14:16:46;0;Leonardo;1;----;Garrafa de agua;----;----;88.80;-14.10;-100.00;-44.10;3;3;1;7;97;176.56
22-11-2017 14:16:52;0;Leonardo;1;110;Ovo, de galinha, inteiro, frito;1;----;19.77;-73.13;-100.00;-43.13;3;4;1;8;100;170.58
22-11-2017 14:16:53;0;Leonardo;1;82;Coxinha de frango, frita;1;----;57.43;-85.48;-100.00;-35.48;3;5;1;9;103;169.02
22-11-2017 14:16:55;0;Leonardo;1;----;Garrafa de agua;----;----;43.94;-48.96;-100.00;-58.96;3;5;1;9;103;166.98
22-11-2017 14:16:57;0;Leonardo;1;50;Kiwi, cru;0;----;41.19;-41.71;-100.00;-71.72;4;5;1;10;113;165.03
22-11-2017 14:17:03;0;Leonardo;1;12;Pao, gluten, forma;2;----;100.00;-63.85;-100.00;-63.85;4;5;2;11;113;159.73
22-11-2017 14:17:03;0;Leonardo;1;----;Garrafa de agua;----;----;89.89;-23.96;-100.00;-83.96;4;5;2;11;113;159.60
22-11-2017 14:17:07;0;Leonardo;1;82;Coxinha de frango, frita;1;----;100.00;-43.53;-100.00;-83.53;4;6;2;12;116;155.57
22-11-2017 14:17:26;0;Leonardo;1;50;Kiwi, cru;0;----;-34.81;-90.00;-100.00;-100.00;5;6;2;13;126;136.28
22-11-2017 14:17:35;0;Leonardo;1;110;Ovo, de galinha, inteiro, frito;1;----;-17.80;-100.00;-100.00;-90.00;5;7;2;14;129;127.52
22-11-2017 14:17:36;0;Leonardo;1;----;Garrafa de agua;----;----;-32.46;-60.00;-100.00;-100.00;5;7;2;14;129;126.27
22-11-2017 14:17:37;0;Leonardo;1;----;Garrafa de agua;----;----;-42.94;-20.49;-100.00;-100.00;5;7;2;14;129;125.71
22-11-2017 14:17:39;0;Leonardo;1;50;Kiwi, cru;0;----;-48.72;-16.26;-100.00;-100.00;6;7;2;15;139;123.12
22-11-2017 14:17:42;0;Leonardo;1;----;Garrafa de agua;----;----;-64.84;17.61;-100.00;-100.00;6;7;2;15;139;120.08
22-11-2017 14:17:44;0;Leonardo;1;82;Coxinha de frango, frita;1;----;-26.49;5.97;-100.00;-90.00;6;8;2;16;142;118.02
22-11-2017 14:17:47;0;Leonardo;1;85;Frango, coxa, com pele, assada;0;----;-32.42;10.04;-100.00;-100.00;7;8;2;17;152;115.29
22-11-2017 14:17:48;0;Leonardo;1;73;Sardinha, conserva em oleo;1;----;6.88;-0.67;-100.00;-90.00;7;9;2;18;155;114.41
22-11-2017 14:17:55;0;Leonardo;1;50;Kiwi, cru;0;----;-1.37;1.08;-100.00;-100.00;8;9;2;19;165;107.78
22-11-2017 14:18:01;0;Leonardo;1;50;Kiwi, cru;0;----;-15.99;-3.53;-100.00;-100.00;9;9;2;20;175;101.12
22-11-2017 14:18:03;0;Leonardo;1;----;Garrafa de agua;----;----;-31.21;31.24;-100.00;-100.00;9;9;2;20;175;99.03
22-11-2017 14:18:05;0;Leonardo;1;73;Sardinha, conserva em oleo;1;----;6.64;19.09;-100.00;-90.00;9;10;2;21;178;97.35
22-11-2017 14:18:06;0;Leonardo;1;20;Batata, baroa, cozida;0;----;6.06;28.51;-100.00;-100.00;10;10;2;22;188;96.62
22-11-2017 14:18:08;0;Leonardo;1;85;Frango, coxa, com pele, assada;0;----;0.52;32.98;-100.00;-100.00;11;10;2;23;198;93.89
22-11-2017 14:18:08;0;Leonardo;1;20;Batata, baroa, cozida;0;----;0.52;42.98;-100.00;-100.00;12;10;2;24;208;93.89
22-11-2017 14:18:11;0;Leonardo;1;50;Kiwi, cru;0;----;-1.29;51.16;-100.00;-100.00;13;10;2;25;218;91.61
22-11-2017 14:18:11;0;Leonardo;1;----;Garrafa de agua;----;----;-11.34;91.11;-100.00;-100.00;13;10;2;25;218;91.55
22-11-2017 14:18:22;0;Leonardo;1;82;Coxinha de frango, frita;1;----;13.17;65.63;-100.00;-90.00;13;11;2;26;221;80.82
22-11-2017 14:18:24;0;Leonardo;1;85;Frango, coxa, com pele, assada;0;----;8.01;70.47;-100.00;-100.00;14;11;2;27;231;78.55
22-11-2017 14:18:27;0;Leonardo;1;110;Ovo, de galinha, inteiro, frito;1;----;42.15;54.61;-100.00;-90.00;14;12;2;28;234;75.48
22-11-2017 14:18:33;0;Leonardo;1;50;Kiwi, cru;0;----;25.70;48.16;-100.00;-100.00;15;12;2;29;244;68.85
22-11-2017 14:18:42;0;Leonardo;1;9;Lasanha, massa fresca, cozida;2;----;100.00;21.69;-100.00;-80.00;15;12;3;30;244;60.50
22-11-2017 14:19:24;0;Leonardo;1;50;Kiwi, cru;0;----;-13.10;-21.41;-100.00;-100.00;16;12;3;31;254;52.19
22-11-2017 14:19:25;0;Leonardo;1;50;Kiwi, cru;0;----;-13.86;-12.17;-100.00;-100.00;17;12;3;32;264;51.43
22-11-2017 14:19:28;0;Leonardo;1;50;Kiwi, cru;0;----;-19.65;-7.95;-100.00;-100.00;18;12;3;33;274;48.91
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
22-11-2017 15:54:21;0;Leonardo;1;64;Uva, Italia, crua;0;----;-6.27;3.73;-16.27;-16.27;1;0;0;1;68;189.80
22-11-2017 15:54:24;0;Leonardo;1;----;Garrafa de agua;----;----;-18.30;41.70;-38.30;-38.30;1;0;0;1;68;187.26
22-11-2017 15:54:30;0;Leonardo;1;34;Mandioca, frita;1;----;9.45;19.45;-60.55;-40.55;1;1;0;2;71;181.25
22-11-2017 15:54:38;0;Leonardo;1;123;Feijoada;2;----;100.00;-12.54;-92.54;-42.54;1;1;1;3;71;172.76
22-11-2017 15:54:43;0;Leonardo;1;----;Garrafa de agua;----;----;-20.53;-23.07;-100.00;-73.07;1;1;1;3;71;168.29
22-11-2017 15:54:45;0;Leonardo;1;----;Garrafa de agua;----;----;-36.66;10.80;-100.00;-99.20;1;1;1;3;71;166.00
22-11-2017 15:54:48;0;Leonardo;1;87;Frango, peito, sem pele, cozido;0;----;-38.69;18.77;-100.00;-100.00;2;1;1;4;81;163.46
22-11-2017 15:54:49;0;Leonardo;1;64;Uva, Italia, crua;0;----;-40.18;27.28;-100.00;-100.00;3;1;1;5;91;161.60
22-11-2017 15:54:52;0;Leonardo;1;81;Carne, bovina, patinho, sem gordura, grelhado;0;----;-42.52;34.94;-100.00;-100.00;4;1;1;6;101;158.68
22-11-2017 15:54:57;0;Leonardo;1;52;Laranja, pera, suco;1;----;-9.73;17.72;-100.00;-90.00;4;2;1;7;104;154.29
22-11-2017 15:55:01;0;Leonardo;1;34;Mandioca, frita;1;----;20.84;-1.70;-100.00;-89.42;4;3;1;8;107;150.01
22-11-2017 15:55:05;0;Leonardo;1;----;Garrafa de agua;----;----;6.37;33.83;-100.00;-100.00;4;3;1;8;107;146.36
22-11-2017 15:55:05;0;Leonardo;1;123;Feijoada;2;----;100.00;23.30;-100.00;-80.00;4;3;2;9;107;145.70
22-11-2017 15:55:11;0;Leonardo;1;----;Garrafa de agua;----;----;-22.15;11.15;-100.00;-100.00;4;3;2;9;107;139.63
22-11-2017 15:55:16;0;Leonardo;1;123;Feijoada;2;----;100.00;-9.49;-100.00;-80.00;4;3;3;10;107;135.26
22-11-2017 15:55:19;0;Leonardo;1;----;Garrafa de agua;----;----;-12.47;-11.95;-100.00;-100.00;4;3;3;10;107;132.17
22-11-2017 15:55:20;0;Leonardo;1;82;Coxinha de frango, frita;1;----;26.08;-23.40;-100.00;-90.00;4;4;3;11;110;130.80
22-11-2017 15:55:22;0;Leonardo;1;64;Uva, Italia, crua;0;----;22.66;-16.83;-100.00;-100.00;5;4;3;12;120;129.14
22-11-2017 15:55:24;0;Leonardo;1;34;Mandioca, frita;1;----;56.60;-32.88;-100.00;-90.00;5;5;3;13;123;127.38
22-11-2017 15:55:26;0;Leonardo;1;64;Uva, Italia, crua;0;----;49.50;-29.99;-100.00;-100.00;6;5;3;14;133;125.38
22-11-2017 15:55:27;0;Leonardo;1;64;Uva, Italia, crua;0;----;48.67;-20.81;-100.00;-100.00;7;5;3;15;143;124.35
22-11-2017 15:55:32;0;Leonardo;1;----;Garrafa de agua;----;----;28.64;9.15;-100.00;-100.00;7;5;3;15;143;118.92
22-11-2017 15:55:36;0;Leonardo;1;52;Laranja, pera, suco;1;----;62.57;-6.92;-100.00;-90.00;7;6;3;16;146;115.52
22-11-2017 15:55:40;0;Leonardo;1;52;Laranja, pera, suco;1;----;-0.87;-60.35;-100.00;-83.43;7;7;3;17;149;111.23
22-11-2017 15:55:42;0;Leonardo;1;----;Garrafa de agua;----;----;-18.10;-27.59;-100.00;-100.00;7;7;3;17;149;108.56
22-11-2017 15:55:47;0;Leonardo;1;87;Frango, peito, sem pele, cozido;0;----;-31.70;-31.19;-100.00;-100.00;8;7;3;18;159;103.70
22-11-2017 15:55:50;0;Leonardo;1;81;Carne, bovina, patinho, sem gordura, grelhado;0;----;-35.44;-24.93;-100.00;-100.00;9;7;3;19;169;101.47
22-11-2017 15:55:51;0;Leonardo;1;----;Garrafa de agua;----;----;-51.13;9.38;-100.00;-100.00;9;7;3;19;169;99.54
22-11-2017 15:55:54;0;Leonardo;1;52;Laranja, pera, suco;1;----;-16.99;-6.48;-100.00;-90.00;9;8;3;20;172;97.09
22-11-2017 15:55:56;0;Leonardo;1;34;Mandioca, frita;1;----;17.80;-21.69;-100.00;-85.21;9;9;3;21;175;94.76
22-11-2017 15:56:04;0;Leonardo;1;82;Coxinha de frango, frita;1;----;39.65;-49.83;-100.00;-90.00;9;10;3;22;178;87.14
22-11-2017 15:56:08;0;Leonardo;1;----;Garrafa de agua;----;----;26.07;-13.41;-100.00;-100.00;9;10;3;22;178;82.66
22-11-2017 15:56:15;0;Leonardo;1;128;Amendoim, torrado, salgado;0;----;12.81;-16.68;-100.00;-100.00;10;10;3;23;188;76.37
22-11-2017 15:56:20;0;Leonardo;1;81;Carne, bovina, patinho, sem gordura, grelhado;0;----;-1.12;-20.61;-100.00;-100.00;11;10;3;24;198;70.65
22-11-2017 15:56:23;0;Leonardo;1;34;Mandioca, frita;1;----;33.52;-35.97;-100.00;-90.00;11;11;3;25;201;68.13
22-11-2017 15:56:24;0;Leonardo;1;82;Coxinha de frango, frita;1;----;69.61;-49.88;-100.00;-83.91;11;12;3;26;204;66.62
22-11-2017 15:56:27;0;Leonardo;1;81;Carne, bovina, patinho, sem gordura, grelhado;0;----;63.41;-46.08;-100.00;-100.00;12;12;3;27;214;63.75
22-11-2017 15:56:31;0;Leonardo;1;34;Mandioca, frita;1;----;96.86;-62.62;-100.00;-90.00;12;13;3;28;217;59.75
22-11-2017 15:56:38;0;Leonardo;1;82;Coxinha de frango, frita;1;----;25.75;-100.00;-100.00;-90.00;12;14;3;29;220;52.73
22-11-2017 15:56:43;0;Leonardo;1;----;Garrafa de agua;----;----;3.57;-60.00;-100.00;-100.00;12;14;3;29;220;47.88
22-11-2017 15:56:46;0;Leonardo;1;----;Garrafa de agua;----;----;-10.80;-24.38;-100.00;-100.00;12;14;3;29;220;44.66
22-11-2017 15:56:52;0;Leonardo;1;64;Uva, Italia, crua;0;----;-26.39;-29.96;-100.00;-100.00;13;14;3;30;230;38.67
22-11-2017 15:56:54;0;Leonardo;1;----;Garrafa de agua;----;----;-37.85;8.58;-100.00;-100.00;13;14;3;30;230;36.84
22-11-2017 15:56:55;0;Leonardo;1;----;Garrafa de agua;----;----;-48.66;47.77;-100.00;-100.00;13;14;3;30;230;35.83
22-11-2017 15:56:56;0;Leonardo;1;34;Mandioca, frita;1;----;-9.35;37.07;-100.00;-90.00;13;15;3;31;233;34.96
22-11-2017 15:57:01;0;Leonardo;1;----;Garrafa de agua;----;----;-24.59;71.84;-100.00;-100.00;13;15;3;31;233;30.17
22-11-2017 15:57:04;0;Leonardo;1;128;Amendoim, torrado, salgado;0;----;-32.03;74.40;-100.00;-100.00;14;15;3;32;243;27.18
22-11-2017 15:57:05;0;Leonardo;1;128;Amendoim, torrado, salgado;0;----;-32.95;83.47;-100.00;-100.00;15;15;3;33;253;26.02
22-11-2017 15:57:08;0;Leonardo;1;34;Mandioca, frita;1;----;3.60;70.03;-100.00;-90.00;15;16;3;34;256;23.46
22-11-2017 15:57:10;0;Leonardo;1;82;Coxinha de frango, frita;1;----;38.07;54.50;-100.00;-85.53;15;17;3;35;259;21.42
22-11-2017 15:57:13;0;Leonardo;1;64;Uva, Italia, crua;0;----;31.41;57.84;-100.00;-100.00;16;17;3;36;269;18.16
22-11-2017 15:57:18;0;Leonardo;1;128;Amendoim, torrado, salgado;0;----;18.61;55.04;-100.00;-100.00;17;17;3;37;279;13.27
22-11-2017 15:57:25;0;Leonardo;1;52;Laranja, pera, suco;1;----;41.43;27.86;-100.00;-90.00;17;18;3;38;282;6.42
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
22-11-2017 15:54:21;0;Leonardo;1;64;Uva, Italia, crua;0;----;-6.27;3.73;-16.27;-16.27;1;0;0;1;68;189.80
22-11-2017 15:54:24;0;Leonardo;1;----;Garrafa de agua;----;----;-18.30;41.70;-38.30;-38.30;1;0;0;1;68;187.26
22-11-2017 15:54:30;0;Leonardo;1;34;Mandioca, frita;1;----;9.45;19.45;-60.55;-40.55;1;1;0;2;71;181.25
22-11-2017 15:54:38;0;Leonardo;1;123;Feijoada;2;----;100.00;-12.54;-92.54;-42.54;1;1;1;3;71;172.76
22-11-2017 15:54:43;0;Leonardo;1;----;Garrafa de agua;----;----;-20.53;-23.07;-100.00;-73.07;1;1;1;3;71;168.29
22-11-2017 15:54:45;0;Leonardo;1;----;Garrafa de agua;----;----;-36.66;10.80;-100.00;-99.20;1;1;1;3;71;166.00
22-11-2017 15:54:48;0;Leonardo;1;87;Frango, peito, sem pele, cozido;0;----;-38.69;18.77;-100.00;-100.00;2;1;1;4;81;163.46
22-11-2017 15:54:49;0;Leonardo;1;64;Uva, Italia, crua;0;----;-40.18;27.28;-100.00;-100.00;3;1;1;5;91;161.60
22-11-2017 15:54:52;0;Leonardo;1;81;Carne, bovina, patinho, sem gordura, grelhado;0;----;-42.52;34.94;-100.00;-100.00;4;1;1;6;101;158.68
22-11-2017 15:54:57;0;Leonardo;1;52;Laranja, pera, suco;1;----;-9.73;17.72;-100.00;-90.00;4;2;1;7;104;154.29
22-11-2017 15:55:01;0;Leonardo;1;34;Mandioca, frita;1;----;20.84;-1.70;-100.00;-89.42;4;3;1;8;107;150.01
22-11-2017 15:55:05;0;Leonardo;1;----;Garrafa de agua;----;----;6.37;33.83;-100.00;-100.00;4;3;1;8;107;146.36
22-11-2017 15:55:05;0;Leonardo;1;123;Feijoada;2;----;100.00;23.30;-100.00;-80.00;4;3;2;9;107;145.70
22-11-2017 15:55:11;0;Leonardo;1;----;Garrafa de agua;----;----;-22.15;11.15;-100.00;-100.00;4;3;2;9;107;139.63
22-11-2017 15:55:16;0;Leonardo;1;123;Feijoada;2;----;100.00;-9.49;-100.00;-80.00;4;3;3;10;107;135.26
22-11-2017 15:55:19;0;Leonardo;1;----;Garrafa de agua;----;----;-12.47;-11.95;-100.00;-100.00;4;3;3;10;107;132.17
22-11-2017 15:55:20;0;Leonardo;1;82;Coxinha de frango, frita;1;----;26.08;-23.40;-100.00;-90.00;4;4;3;11;110;130.80
22-11-2017 15:55:22;0;Leonardo;1;64;Uva, Italia, crua;0;----;22.66;-16.83;-100.00;-100.00;5;4;3;12;120;129.14
22-11-2017 15:55:24;0;Leonardo;1;34;Mandioca, frita;1;----;56.60;-32.88;-100.00;-90.00;5;5;3;13;123;127.38
22-11-2017 15:55:26;0;Leonardo;1;64;Uva, Italia, crua;0;----;49.50;-29.99;-100.00;-100.00;6;5;3;14;133;125.38
22-11-2017 15:55:27;0;Leonardo;1;64;Uva, Italia, crua;0;----;48.67;-20.81;-100.00;-100.00;7;5;3;15;143;124.35
22-11-2017 15:55:32;0;Leonardo;1;----;Garrafa de agua;----;----;28.64;9.15;-100.00;-100.00;7;5;3;15;143;118.92
22-11-2017 15:55:36;0;Leonardo;1;52;Laranja, pera, suco;1;----;62.57;-6.92;-100.00;-90.00;7;6;3;16;146;115.52
22-11-2017 15:55:40;0;Leonardo;1;52;Laranja, pera, suco;1;----;-0.87;-60.35;-100.00;-83.43;7;7;3;17;149;111.23
22-11-2017 15:55:42;0;Leonardo;1;----;Garrafa de agua;----;----;-18.10;-27.59;-100.00;-100.00;7;7;3;17;149;108.56
22-11-2017 15:55:47;0;Leonardo;1;87;Frango, peito, sem pele, cozido;0;----;-31.70;-31.19;-100.00;-100.00;8;7;3;18;159;103.70
22-11-2017 15:55:50;0;Leonardo;1;81;Carne, bovina, patinho, sem gordura, grelhado;0;----;-35.44;-24.93;-100.00;-100.00;9;7;3;19;169;101.47
22-11-2017 15:55:51;0;Leonardo;1;----;Garrafa de agua;----;----;-51.13;9.38;-100.00;-100.00;9;7;3;19;169;99.54
22-11-2017 15:55:54;0;Leonardo;1;52;Laranja, pera, suco;1;----;-16.99;-6.48;-100.00;-90.00;9;8;3;20;172;97.09
22-11-2017 15:55:56;0;Leonardo;1;34;Mandioca, frita;1;----;17.80;-21.69;-100.00;-85.21;9;9;3;21;175;94.76
22-11-2017 15:56:04;0;Leonardo;1;82;Coxinha de frango, frita;1;----;39.65;-49.83;-100.00;-90.00;9;10;3;22;178;87.14
22-11-2017 15:56:08;0;Leonardo;1;----;Garrafa de agua;----;----;26.07;-13.41;-100.00;-100.00;9;10;3;22;178;82.66
22-11-2017 15:56:15;0;Leonardo;1;128;Amendoim, torrado, salgado;0;----;12.81;-16.68;-100.00;-100.00;10;10;3;23;188;76.37
22-11-2017 15:56:20;0;Leonardo;1;81;Carne, bovina, patinho, sem gordura, grelhado;0;----;-1.12;-20.61;-100.00;-100.00;11;10;3;24;198;70.65
22-11-2017 15:56:23;0;Leonardo;1;34;Mandioca, frita;1;----;33.52;-35.97;-100.00;-90.00;11;11;3;25;201;68.13
22-11-2017 15:56:24;0;Leonardo;1;82;Coxinha de frango, frita;1;----;69.61;-49.88;-100.00;-83.91;11;12;3;26;204;66.62
22-11-2017 15:56:27;0;Leonardo;1;81;Carne, bovina, patinho, sem gordura, grelhado;0;----;63.41;-46.08;-100.00;-100.00;12;12;3;27;214;63.75
22-11-2017 15:56:31;0;Leonardo;1;34;Mandioca, frita;1;----;96.86;-62.62;-100.00;-90.00;12;13;3;28;217;59.75
22-11-2017 15:56:38;0;Leonardo;1;82;Coxinha de frango, frita;1;----;25.75;-100.00;-100.00;-90.00;12;14;3;29;220;52.73
22-11-2017 15:56:43;0;Leonardo;1;----;Garrafa de agua;----;----;3.57;-60.00;-100.00;-100.00;12;14;3;29;220;47.88
22-11-2017 15:56:46;0;Leonardo;1;----;Garrafa de agua;----;----;-10.80;-24.38;-100.00;-100.00;12;14;3;29;220;44.66
22-11-2017 15:56:52;0;Leonardo;1;64;Uva, Italia, crua;0;----;-26.39;-29.96;-100.00;-100.00;13;14;3;30;230;38.67
22-11-2017 15:56:54;0;Leonardo;1;----;Garrafa de agua;----;----;-37.85;8.58;-100.00;-100.00;13;14;3;30;230;36.84
22-11-2017 15:56:55;0;Leonardo;1;----;Garrafa de agua;----;----;-48.66;47.77;-100.00;-100.00;13;14;3;30;230;35.83
22-11-2017 15:56:56;0;Leonardo;1;34;Mandioca, frita;1;----;-9.35;37.07;-100.00;-90.00;13;15;3;31;233;34.96
