5/13/2017 10:33:27 AM;basico;1;74;in natura ou minimamente processado;gn;False;0;0
5/13/2017 10:33:42 AM;basico;1;65;ultra processado;gn;True;11.39944;-3
5/13/2017 10:33:56 AM;basico;1;54;ultra processado;gn;True;10.61224;4
5/13/2017 10:34:09 AM;basico;1;69;in natura ou minimamente processado;gn;False;7.87558;11
5/13/2017 10:37:42 AM;basico;1;71;ultra processado;gn;False;0;0
5/13/2017 10:37:54 AM;basico;1;44;in natura ou minimamente processado;gn;True;7.779364;-3
5/13/2017 10:38:13 AM;basico;1;65;ultra processado;gn;False;12.72291;4
5/13/2017 10:38:31 AM;basico;1;41;in natura ou minimamente processado;gn;True;7.258287;1
5/13/2017 10:38:31 AM;basico;1;41;in natura ou minimamente processado;gn;True;7.258287;1
5/13/2017 10:39:45 AM;basico;1;10;ultra processado;gn;False;8.24498;0
5/13/2017 10:39:50 AM;basico;1;47;in natura ou minimamente processado;gn;True;3.306845;-3
5/13/2017 10:39:54 AM;basico;1;79;ultra processado;gn;True;2.47163;4
5/13/2017 10:40:03 AM;basico;1;6;in natura ou minimamente processado;gn;True;7.549931;11
5/13/2017 10:40:05 AM;basico;1;57;ultra processado;gn;True;1.36685;18
5/13/2017 10:40:11 AM;basico;1;5;in natura ou minimamente processado;gn;True;6.255909;25
5/13/2017 10:40:23 AM;basico;1;69;in natura ou minimamente processado;gn;True;4.201015;32
5/13/2017 10:40:26 AM;basico;1;44;in natura ou minimamente processado;gn;False;1.009008;39
5/13/2017 10:40:28 AM;basico;1;1;in natura ou minimamente processado;gn;True;1.265068;36
5/13/2017 10:40:36 AM;basico;1;77;ultra processado;gn;True;3.859186;43
5/13/2017 10:41:20 AM;basico;1;76;ultra processado;gn;True;7.553263;0
5/13/2017 10:41:25 AM;basico;1;56;ultra processado;gn;True;2.822861;7
5/13/2017 10:41:29 AM;basico;1;79;ultra processado;gn;True;2.980709;14
5/13/2017 10:41:35 AM;basico;1;78;processado;gn;False;5.41637;21
5/13/2017 10:41:41 AM;basico;1;17;in natura ou minimamente processado;gn;True;3.173813;18
5/13/2017 10:41:47 AM;basico;1;56;ultra processado;gn;True;5.748192;25
5/13/2017 10:41:52 AM;basico;1;28;in natura ou minimamente processado;gn;True;2.576469;32
5/13/2017 10:41:56 AM;basico;1;17;in natura ou minimamente processado;gn;True;3.237755;39
5/13/2017 10:42:02 AM;basico;1;31;in natura ou minimamente processado;gn;True;1.517994;46
5/13/2017 10:42:06 AM;basico;1;19;in natura ou minimamente processado;gn;False;2.446884;53
5/13/2017 3:40:24 PM;basico;1;77;ultra processado;gn;True;5.200798;0
5/13/2017 3:40:35 PM;basico;1;10;ultra processado;gn;True;8.32616;7
5/13/2017 3:40:42 PM;basico;1;31;in natura ou minimamente processado;gn;False;4.197605;14
5/13/2017 3:41:38 PM;basico;1;16;in natura ou minimamente processado;gn;False;0;9
5/13/2017 3:42:17 PM;basico;1;21;processado;gn;False;0;4
5/13/2017 3:44:01 PM;basico;1;79;ultra processado;gn;False;0;0
5/13/2017 3:44:48 PM;basico;1;80;in natura ou minimamente processado;gn;False;0;-3
5/13/2017 3:44:56 PM;basico;1;50;in natura ou minimamente processado;gn;True;2.970308;-6
5/13/2017 3:45:05 PM;basico;1;60;in natura ou minimamente processado;gn;False;6.995295;1
5/13/2017 3:56:18 PM;avancado;1;29;in natura ou minimamente processado;gn;False;0;0
5/13/2017 3:56:30 PM;avancado;1;67;ultra processado;gn;False;4.040133;-3
5/13/2017 3:56:43 PM;avancado;1;37;in natura ou minimamente processado;gn;False;0;-8
5/13/2017 3:56:56 PM;avancado;1;29;in natura ou minimamente processado;gn;False;0;-11
5/13/2017 3:57:02 PM;avancado;1;40;in natura ou minimamente processado;gn;False;3.903733;-14
5/14/2017 9:37:38 AM;basico;1;13;ultra processado;gn;True;6.83102;0
5/14/2017 9:37:43 AM;basico;1;9;in natura ou minimamente processado;gn;True;4.23802;7
5/14/2017 9:37:50 AM;basico;1;26;ultra processado;gn;True;5.725945;14
5/14/2017 9:37:56 AM;basico;1;54;ultra processado;gn;True;5.157051;21
5/14/2017 9:38:00 AM;basico;1;63;in natura ou minimamente processado;gn;True;2.75778;28
5/14/2017 9:38:04 AM;basico;1;2;in natura ou minimamente processado;gn;True;3.436052;35
5/14/2017 9:38:09 AM;basico;1;68;ultra processado;gn;True;3.089478;42
5/14/2017 9:38:13 AM;basico;1;34;in natura ou minimamente processado;gn;True;2.695761;49
5/14/2017 9:38:18 AM;basico;1;23;ultra processado;gn;True;3.627766;56
5/14/2017 9:38:21 AM;basico;1;18;in natura ou minimamente processado;gn;True;1.862017;63
5/14/2017 7:41:26 PM;basico;1;47;in natura ou minimamente processado;gn;True;3.275381;0
5/14/2017 7:41:30 PM;basico;1;61;in natura ou minimamente processado;gn;True;2.545328;7
5/14/2017 7:41:35 PM;basico;1;32;processado;gn;False;3.835352;14
5/14/2017 7:41:41 PM;basico;1;62;ultra processado;gn;True;4.054617;9
5/14/2017 7:41:44 PM;basico;1;17;in natura ou minimamente processado;gn;True;1.94759;16
5/14/2017 7:41:50 PM;basico;1;22;in natura ou minimamente processado;gn;True;3.9515;23
5/14/2017 7:41:53 PM;basico;1;79;ultra processado;gn;True;2.104525;30
5/14/2017 7:41:57 PM;basico;1;22;in natura ou minimamente processado;gn;True;2.60544;37
5/14/2017 7:42:07 PM;basico;1;4;ultra processado;gn;True;8.601168;44
5/14/2017 7:42:13 PM;basico;1;14;in natura ou minimamente processado;gn;True;4.231379;51
5/14/2017 7:43:41 PM;basico;1;3;ultra processado;gn;True;2.264549;0
5/14/2017 7:43:49 PM;basico;1;50;in natura ou minimamente processado;gn;False;6.842398;7
5/14/2017 7:43:53 PM;basico;1;40;in natura ou minimamente processado;gn;True;2.767101;2
5/14/2017 7:43:56 PM;basico;1;28;in natura ou minimamente processado;gn;True;1.272999;9
5/14/2017 7:43:59 PM;basico;1;72;ultra processado;gn;True;2.687788;16
5/14/2017 7:44:02 PM;basico;1;54;ultra processado;gn;True;2.034916;23
5/14/2017 7:44:06 PM;basico;1;8;ultra processado;gn;True;2.109503;30
5/14/2017 7:44:08 PM;basico;1;19;in natura ou minimamente processado;gn;True;1.386513;37
5/14/2017 7:44:12 PM;basico;1;78;processado;gn;True;2.555168;44
5/14/2017 7:44:43 PM;basico;1;6;in natura ou minimamente processado;gn;False;0;51
5/15/2017 10:14:17 AM;basico;1;12;ultra processado;gn;False;7.821621;0
5/15/2017 10:14:26 AM;basico;1;6;in natura ou minimamente processado;gn;True;4.720329;-5
5/15/2017 10:14:30 AM;basico;1;43;processado;gn;False;1.906212;2
5/15/2017 10:14:39 AM;basico;1;41;in natura ou minimamente processado;gn;True;5.996214;-3
5/15/2017 10:14:43 AM;basico;1;4;ultra processado;gn;False;2.534349;4
5/15/2017 10:15:14 AM;basico;1;27;in natura ou minimamente processado;gn;False;0;-1
5/15/2017 10:15:26 AM;basico;1;65;ultra processado;gn;False;2.738661;-4
5/15/2017 10:15:29 AM;basico;1;36;processado;gn;False;1.939274;-9
5/15/2017 10:15:35 AM;basico;1;70;in natura ou minimamente processado;gn;True;4.615845;-14
5/15/2017 10:15:41 AM;basico;1;41;in natura ou minimamente processado;gn;True;1.855331;-7
8/11/2017 1:58:14 AM;basico;1;30;in natura ou minimamente processado;gn;True;6.287779;0
8/11/2017 1:58:18 AM;basico;1;2;in natura ou minimamente processado;gn;True;2.232656;7
8/11/2017 1:58:22 AM;basico;1;80;in natura ou minimamente processado;gn;True;3.062822;14
8/11/2017 1:58:29 AM;basico;1;60;in natura ou minimamente processado;gn;True;7.267153;21
8/11/2017 1:58:33 AM;basico;1;54;ultra processado;gn;True;3.325222;28
8/11/2017 1:58:37 AM;basico;1;60;in natura ou minimamente processado;gn;True;3.031969;35
8/11/2017 1:58:42 AM;basico;1;43;processado;gn;False;4.421135;42
8/11/2017 1:58:46 AM;basico;1;80;in natura ou minimamente processado;gn;True;3.508162;37
8/11/2017 1:58:49 AM;basico;1;54;ultra processado;gn;True;2.503935;44
8/11/2017 1:58:52 AM;basico;1;47;in natura ou minimamente processado;gn;True;2.157175;51
8/16/2017 5:10:16 PM;basico;1;76;ultra processado;gn;True;20.78345;0
8/16/2017 5:10:20 PM;basico;1;63;in natura ou minimamente processado;gn;True;2.566587;7
8/16/2017 5:10:23 PM;basico;1;24;in natura ou minimamente processado;gn;True;2.259968;14
8/16/2017 5:10:28 PM;basico;1;32;processado;gn;False;4.537325;21
8/16/2017 5:10:31 PM;basico;1;78;processado;gn;True;2.238445;16
8/16/2017 5:10:35 PM;basico;1;61;in natura ou minimamente processado;gn;False;3.059391;23
8/16/2017 5:10:36 PM;basico;1;68;ultra processado;gn;False;0.9739437;18
8/16/2017 5:10:39 PM;basico;1;51;ultra processado;gn;True;2.430035;13
8/16/2017 5:10:41 PM;basico;1;45;in natura ou minimamente processado;gn;False;1.070715;20
8/16/2017 5:10:43 PM;basico;1;74;in natura ou minimamente processado;gn;False;0.9938068;15
8/16/2017 5:14:14 PM;avancado;1;41;in natura ou minimamente processado;gn;True;0.9946098;0
8/16/2017 5:14:16 PM;avancado;1;62;ultra processado;gn;True;1.221767;7
8/16/2017 5:14:17 PM;avancado;1;37;in natura ou minimamente processado;gn;True;0.6962509;14
8/16/2017 5:14:18 PM;avancado;1;4;ultra processado;gn;True;0.7663059;21
8/16/2017 5:14:19 PM;avancado;1;5;in natura ou minimamente processado;gn;True;0.7097435;28
8/16/2017 5:14:20 PM;avancado;1;55;ultra processado;gn;True;0.9272194;35
8/16/2017 5:14:21 PM;avancado;1;52;in natura ou minimamente processado;gn;True;0.778101;42
8/16/2017 5:14:23 PM;avancado;1;1;in natura ou minimamente processado;gn;True;1.247068;49
8/16/2017 5:14:24 PM;avancado;1;18;in natura ou minimamente processado;gn;True;0.7907705;56
8/16/2017 5:14:25 PM;avancado;1;47;in natura ou minimamente processado;gn;True;0.701087;63
8/16/2017 5:14:26 PM;avancado;1;75;ultra processado;gn;False;0.7342854;70
8/16/2017 5:14:27 PM;avancado;1;8;ultra processado;gn;True;0.8968468;65
8/16/2017 5:14:28 PM;avancado;1;29;in natura ou minimamente processado;gn;True;0.6509571;72
8/16/2017 5:14:29 PM;avancado;1;27;in natura ou minimamente processado;gn;True;0.6222248;79
8/16/2017 5:14:30 PM;avancado;1;70;in natura ou minimamente processado;gn;True;1.404613;86
